open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2021-01-01 00:00:00.000,28948.19,29668.86,28627.12,29337.16,210716.398,2021-01-01 23:59:59.999,6157505024.08511,1511793,101247.902,2960175587.62208,0
2021-01-02 00:00:00.000,29337.15,33480.0,28958.24,32199.91,545541.08,2021-01-02 23:59:59.999,17122938614.70610,3514545,273388.463,8578964529.70894,0
2021-01-03 00:00:00.000,32198.41,34832.25,32000.02,33054.53,487486.989,2021-01-03 23:59:59.999,16389111411.52760,3325307,238761.657,8029365512.72767,0
2021-01-04 00:00:00.000,33053.93,33653.56,27800.0,32031.07,506128.023,2021-01-04 23:59:59.999,15879195836.25302,3470951,242947.199,7626162910.40660,0
2021-01-05 00:00:00.000,32029.55,34500.0,29900.0,33999.52,433720.833,2021-01-05 23:59:59.999,13959353458.55198,3077140,214417.082,6904989558.83828,0
2021-01-06 00:00:00.000,33999.51,37037.51,33356.46,36823.68,444019.83,2021-01-06 23:59:59.999,15515216052.16546,3343780,221236.888,7735680984.28917,0
2021-01-07 00:00:00.000,36825.77,40565.62,36337.36,39498.92,520147.908,2021-01-07 23:59:59.999,19955559504.79166,3936708,257944.968,9900486395.62111,0
2021-01-08 00:00:00.000,39498.32,42125.51,36539.77,40637.23,518080.826,2021-01-08 23:59:59.999,20667265854.49486,4247011,254344.167,10152865266.04328,0
2021-01-09 00:00:00.000,40638.91,41539.88,38733.28,40136.04,260882.805,2021-01-09 23:59:59.999,10520523013.40685,2489926,126105.315,5086880791.19798,0
2021-01-10 00:00:00.000,40136.05,41412.12,35268.0,38221.67,436759.048,2021-01-10 23:59:59.999,17027093434.55105,3699058,211717.223,8261995935.20996,0
2021-01-11 00:00:00.000,38200.01,38322.18,30448.0,35408.46,906275.651,2021-01-11 23:59:59.999,30742156595.35393,7483656,443696.590,15052872048.13838,0
2021-01-12 00:00:00.000,35406.92,36693.44,32600.0,34056.9,449065.693,2021-01-12 23:59:59.999,15590695938.85224,4292644,222279.828,7719925265.67209,0
2021-01-13 00:00:00.000,34065.53,37880.0,32420.0,37421.07,398188.088,2021-01-13 23:59:59.999,13803091615.05157,3801367,199377.684,6916994865.68764,0
2021-01-14 00:00:00.000,37416.34,40189.39,36764.33,39163.31,353142.386,2021-01-14 23:59:59.999,13663753723.40309,3501513,175843.746,6805766674.20038,0
2021-01-15 00:00:00.000,39163.31,39790.0,34478.0,36755.24,437610.113,2021-01-15 23:59:59.999,16148530126.35195,4212641,215685.402,7958729167.12342,0
2021-01-16 00:00:00.000,36755.25,38000.0,35366.0,36025.66,301102.477,2021-01-16 23:59:59.999,11103654689.80840,3011057,146509.381,5406319579.73528,0
2021-01-17 00:00:00.000,36025.65,36898.0,33863.5,35869.83,287686.129,2021-01-17 23:59:59.999,10206002445.01776,2832554,142749.218,5067322177.93342,0
2021-01-18 00:00:00.000,35875.72,37547.94,34808.47,36686.86,253386.703,2021-01-18 23:59:59.999,9167208119.70183,2509593,126929.278,4593293225.33017,0
2021-01-19 00:00:00.000,36690.0,37961.0,35850.0,35891.03,257889.419,2021-01-19 23:59:59.999,9530202433.37249,2463060,127747.175,4722978204.94744,0
2021-01-20 00:00:00.000,35891.74,36461.44,33403.0,35500.0,329192.419,2021-01-20 23:59:59.999,11521126165.52288,3069181,160202.354,5609941255.60820,0
2021-01-21 00:00:00.000,35499.23,35636.17,30069.9,30879.97,550562.277,2021-01-21 23:59:59.999,17863845664.01804,4767974,269649.681,8750951225.90137,0
2021-01-22 00:00:00.000,30875.77,33831.52,28880.0,32986.34,453568.538,2021-01-22 23:59:59.999,14265924156.72767,4072699,225783.671,7105649881.87084,0
2021-01-23 00:00:00.000,32990.08,33495.0,31405.0,32086.48,256776.411,2021-01-23 23:59:59.999,8300485557.20308,2533905,126744.171,4098792684.45926,0
2021-01-24 00:00:00.000,32086.48,33125.75,30914.2,32275.63,212107.044,2021-01-24 23:59:59.999,6824806447.15319,2205550,106443.006,3426090935.55021,0
2021-01-25 00:00:00.000,32274.88,34880.0,31921.47,32253.68,316687.524,2021-01-25 23:59:59.999,10588161978.70822,2871028,157598.395,5269771249.60753,0
2021-01-26 00:00:00.000,32253.68,32950.0,30810.0,32474.14,346861.707,2021-01-26 23:59:59.999,11060562208.15130,3088089,172363.344,5498592866.30905,0
2021-01-27 00:00:00.000,32474.81,32562.2,29240.0,30381.04,431022.839,2021-01-27 23:59:59.999,13269633440.99824,3665833,213394.744,6569777789.60455,0
2021-01-28 00:00:00.000,30382.96,33778.95,29843.33,33399.75,311528.373,2021-01-28 23:59:59.999,9909261735.25709,2824829,158511.479,5044260580.57025,0
2021-01-29 00:00:00.000,33399.99,38641.1,31960.0,34269.35,713579.785,2021-01-29 23:59:59.999,25293550971.74301,5920737,355439.304,12607381324.40294,0
2021-01-30 00:00:00.000,34267.04,34988.88,32849.06,34289.85,267861.872,2021-01-30 23:59:59.999,9109013883.23461,2754794,133627.383,4545355581.08445,0
2021-01-31 00:00:00.000,34284.76,34393.22,32193.04,33126.21,211293.891,2021-01-31 23:59:59.999,7052326918.52193,2233259,103318.718,3448995451.58184,0
2021-02-01 00:00:00.000,33125.11,34720.0,32322.47,33546.09,240632.325,2021-02-01 23:59:59.999,8121385637.13714,2421173,122660.726,4140348904.80228,0
2021-02-02 00:00:00.000,33546.08,36041.0,33450.0,35504.06,239856.23,2021-02-02 23:59:59.999,8364687573.37923,2345193,123537.063,4307892154.68184,0
2021-02-03 00:00:00.000,35504.07,37700.0,35410.0,37652.51,240308.078,2021-02-03 23:59:59.999,8788925454.96376,2331826,121022.039,4426236187.28981,0
2021-02-04 00:00:00.000,37651.92,38833.0,36233.0,36976.93,306715.022,2021-02-04 23:59:59.999,11507154016.35826,2825262,150086.367,5633298481.01459,0
2021-02-05 00:00:00.000,36975.19,38411.82,36586.68,38362.65,196277.444,2021-02-05 23:59:59.999,7395595524.77548,2144343,97203.231,3663358803.14247,0
2021-02-06 00:00:00.000,38357.17,40992.4,38269.0,39249.54,310826.315,2021-02-06 23:59:59.999,12369698321.04784,3050313,154728.277,6158712068.97440,0
2021-02-07 00:00:00.000,39249.53,39757.87,37403.27,38849.25,296721.925,2021-02-07 23:59:59.999,11466152232.53475,2896234,143721.734,5556013185.10293,0
2021-02-08 00:00:00.000,38849.24,47146.0,38037.0,46451.32,440167.093,2021-02-08 23:59:59.999,18769855154.62719,4374347,223454.335,9531054201.64643,0
2021-02-09 00:00:00.000,46451.32,48266.36,45057.65,46492.54,381477.426,2021-02-09 23:59:59.999,17820342806.81088,3957333,185490.943,8668372535.76928,0
2021-02-10 00:00:00.000,46492.53,47475.0,43770.0,44850.0,334979.017,2021-02-10 23:59:59.999,15286260787.69888,3259151,163672.458,7471185203.89336,0
2021-02-11 00:00:00.000,44850.0,48810.0,44038.97,48060.21,330540.045,2021-02-11 23:59:59.999,15468624715.76271,3326357,164596.168,7703204734.55109,0
2021-02-12 00:00:00.000,48060.21,49278.98,46121.0,47361.03,259186.288,2021-02-12 23:59:59.999,12341281000.02568,2862051,127514.459,6074419175.14162,0
2021-02-13 00:00:00.000,47364.0,48290.0,46252.1,47221.62,199965.397,2021-02-13 23:59:59.999,9438075938.38798,2253613,97689.069,4611739861.20951,0
2021-02-14 00:00:00.000,47221.63,49875.16,47093.16,48655.21,241935.666,2021-02-14 23:59:59.999,11797051402.90574,2598883,119727.737,5838366527.84185,0
2021-02-15 00:00:00.000,48655.21,49100.0,45349.21,47981.58,248960.404,2021-02-15 23:59:59.999,11872149326.83184,2721739,119328.817,5693484067.17141,0
2021-02-16 00:00:00.000,47981.6,50953.44,47101.02,49197.94,343592.011,2021-02-16 23:59:59.999,16865499630.28187,3477742,170702.582,8383271303.03656,0
2021-02-17 00:00:00.000,49197.93,52800.0,49029.62,52194.62,312007.458,2021-02-17 23:59:59.999,15897490858.65766,3332737,157467.485,8026680480.35362,0
2021-02-18 00:00:00.000,52194.62,52640.0,50948.0,51619.7,185489.89,2021-02-18 23:59:59.999,9627115933.97444,2199927,88315.345,4584365118.70008,0
2021-02-19 00:00:00.000,51612.46,56582.0,50800.0,56004.1,257911.872,2021-02-19 23:59:59.999,13784775685.92855,2913704,129990.325,6952543903.37133,0
2021-02-20 00:00:00.000,56005.85,57699.0,53905.0,55917.41,240296.308,2021-02-20 23:59:59.999,13529409884.87238,2830372,115701.933,6517025362.77697,0
2021-02-21 00:00:00.000,55908.45,58472.14,55564.5,57487.43,196820.573,2021-02-21 23:59:59.999,11254047090.53712,2277504,97912.556,5599464711.05343,0
2021-02-22 00:00:00.000,57475.5,57591.87,47751.42,54121.1,480660.187,2021-02-22 23:59:59.999,25951996709.77277,4903878,228365.294,12342132886.79660,0
2021-02-23 00:00:00.000,54125.55,54260.12,44893.82,48930.0,748737.462,2021-02-23 23:59:59.999,36297078764.52196,8009736,368110.652,17851832105.34830,0
2021-02-24 00:00:00.000,48930.01,51435.58,47000.0,49702.03,333415.219,2021-02-24 23:59:59.999,16590055728.58514,3748411,165014.334,8212207708.16425,0
2021-02-25 00:00:00.000,49702.05,52134.96,46685.43,47089.37,349943.016,2021-02-25 23:59:59.999,17447887799.89135,3922104,172353.771,8600369481.86736,0
2021-02-26 00:00:00.000,47087.97,48438.01,44100.0,46313.13,440670.32,2021-02-26 23:59:59.999,20499678357.29738,4687978,217772.731,10135954016.12082,0
2021-02-27 00:00:00.000,46313.12,48476.05,44926.77,46102.63,256027.074,2021-02-27 23:59:59.999,12038528819.38199,2956397,126959.956,5969498435.10788,0
2021-02-28 00:00:00.000,46097.09,46678.0,43002.05,45163.36,370358.825,2021-02-28 23:59:59.999,16549302262.98406,4080209,183636.780,8206337628.79557,0
2021-03-01 00:00:00.000,45162.64,49800.0,44972.49,49592.7,315659.931,2021-03-01 23:59:59.999,15061638936.44410,3611436,158078.422,7544487587.25809,0
2021-03-02 00:00:00.000,49594.99,50221.77,47058.06,48450.57,273100.435,2021-03-02 23:59:59.999,13251422043.06818,2970983,133977.099,6501372777.38002,0
2021-03-03 00:00:00.000,48454.21,52681.51,48110.66,50373.75,350311.234,2021-03-03 23:59:59.999,17795826816.36179,3781970,176625.272,8973331373.35146,0
2021-03-04 00:00:00.000,50373.75,51800.0,47500.0,48385.77,387428.957,2021-03-04 23:59:59.999,19138827120.97486,4199301,188509.044,9316363162.04460,0
2021-03-05 00:00:00.000,48385.77,49470.0,46320.0,48770.57,354602.756,2021-03-05 23:59:59.999,16912469978.52838,3864290,175791.280,8385994290.72248,0
2021-03-06 00:00:00.000,48772.68,49253.63,47090.0,48908.21,215092.91,2021-03-06 23:59:59.999,10381734354.30114,2557063,106587.185,5145716456.27842,0
2021-03-07 00:00:00.000,48908.21,51480.0,48908.21,50995.27,248398.116,2021-03-07 23:59:59.999,12500440245.10043,2883079,125296.257,6305916043.13975,0
2021-03-08 00:00:00.000,50991.35,52450.0,49310.0,52429.43,308339.866,2021-03-08 23:59:59.999,15655716338.59208,3279581,155092.510,7877090707.62844,0
2021-03-09 00:00:00.000,52429.43,54950.0,51880.0,54917.78,285604.798,2021-03-09 23:59:59.999,15409273884.44570,3312320,140878.102,7601587041.40018,0
2021-03-10 00:00:00.000,54917.78,57500.92,53061.0,55947.98,401159.493,2021-03-10 23:59:59.999,22279865576.81882,4457083,197030.813,10945834708.32220,0
2021-03-11 00:00:00.000,55949.3,58283.0,54356.44,57844.52,364681.318,2021-03-11 23:59:59.999,20569039537.45370,4355363,177889.476,10037536966.99869,0
2021-03-12 00:00:00.000,57842.64,58186.33,55074.3,57291.03,335495.042,2021-03-12 23:59:59.999,19043301948.53840,4054963,163059.636,9258204347.64983,0
2021-03-13 00:00:00.000,57291.04,61950.0,56136.0,61267.41,320322.173,2021-03-13 23:59:59.999,18993462517.01946,3901445,163088.218,9672335710.00012,0
2021-03-14 00:00:00.000,61267.41,61798.0,59005.0,59037.12,231991.901,2021-03-14 23:59:59.999,14012489135.14827,2783273,111414.603,6732127310.64745,0
2021-03-15 00:00:00.000,59037.11,60740.0,54517.28,55646.61,448820.83,2021-03-15 23:59:59.999,25683051451.71488,4839296,216862.556,12413877922.53143,0
2021-03-16 00:00:00.000,55646.61,56988.0,53335.0,56954.19,339718.202,2021-03-16 23:59:59.999,18756792660.06864,4041818,167192.901,9235749666.02367,0
2021-03-17 00:00:00.000,56953.23,59078.79,54154.93,58959.0,339397.712,2021-03-17 23:59:59.999,19076274044.57065,3916228,168453.582,9472373944.11505,0
2021-03-18 00:00:00.000,58959.01,60510.0,57072.0,57700.01,305100.026,2021-03-18 23:59:59.999,17876750420.56641,3505186,146854.697,8607128783.55504,0
2021-03-19 00:00:00.000,57700.01,59550.0,56301.27,58089.11,259039.479,2021-03-19 23:59:59.999,15107378224.02806,3136922,128071.253,7471941657.80573,0
2021-03-20 00:00:00.000,58089.11,59948.0,57881.0,58145.61,203680.149,2021-03-20 23:59:59.999,12000524068.54844,2543381,100819.551,5941806972.74230,0
2021-03-21 00:00:00.000,58144.44,58638.7,55403.55,57415.18,237518.696,2021-03-21 23:59:59.999,13576194106.98524,2940088,115249.868,6588584990.97905,0
2021-03-22 00:00:00.000,57415.19,58500.0,53635.81,54129.56,293062.947,2021-03-22 23:59:59.999,16556509289.78695,3557593,140398.942,7936406259.22970,0
2021-03-23 00:00:00.000,54129.56,55890.68,52981.4,54400.0,276199.041,2021-03-23 23:59:59.999,15088688822.77058,3202573,134532.639,7351102130.74858,0
2021-03-24 00:00:00.000,54400.0,57234.79,51666.0,52311.54,394172.526,2021-03-24 23:59:59.999,21637316948.63563,4140709,189909.676,10427034831.44092,0
2021-03-25 00:00:00.000,52307.89,53255.2,50452.08,51325.21,416848.091,2021-03-25 23:59:59.999,21627711387.30238,4302154,204849.290,10630602356.39878,0
2021-03-26 00:00:00.000,51325.21,55123.0,51260.0,55030.0,271957.842,2021-03-26 23:59:59.999,14483003307.72439,2948225,136780.445,7286122829.28683,0
2021-03-27 00:00:00.000,55030.0,56658.76,54001.0,55828.0,234435.346,2021-03-27 23:59:59.999,12939134315.65276,2589316,117057.480,6461486294.95898,0
2021-03-28 00:00:00.000,55828.0,56588.31,54694.91,55805.08,200603.768,2021-03-28 23:59:59.999,11188756872.79973,2260517,97635.468,5446627096.10740,0
2021-03-29 00:00:00.000,55804.16,58490.11,54931.15,57677.64,277215.268,2021-03-29 23:59:59.999,15858571872.53349,3043409,138125.585,7902278216.89052,0
2021-03-30 00:00:00.000,57676.14,59560.0,57110.0,58794.16,232824.065,2021-03-30 23:59:59.999,13629362092.38509,2568718,115846.127,6782192557.11194,0
2021-03-31 00:00:00.000,58794.17,59920.0,56812.0,58807.24,337038.349,2021-03-31 23:59:59.999,19776038991.85102,3429371,165663.891,9722384780.61966,0
2021-04-01 00:00:00.000,58810.99,59592.22,58002.0,58794.01,196332.114,2021-04-01 23:59:59.999,11561694922.60452,2133428,94680.735,5576910250.62599,0
2021-04-02 00:00:00.000,58797.56,60397.85,58490.03,59031.36,189391.958,2021-04-02 23:59:59.999,11251166314.77901,2130064,92589.845,5501759219.26745,0
2021-04-03 00:00:00.000,59028.99,59925.0,56900.0,57134.65,198636.171,2021-04-03 23:59:59.999,11672141257.52950,2247303,93687.055,5507316845.02153,0
2021-04-04 00:00:00.000,57134.65,58553.0,56517.23,58234.61,152454.122,2021-04-04 23:59:59.999,8785593781.44870,1778714,74594.627,4298930356.92053,0
2021-04-05 00:00:00.000,58234.61,59385.0,56808.94,59243.39,174338.646,2021-04-05 23:59:59.999,10144751892.15272,2011408,86261.207,5020733701.78477,0
2021-04-06 00:00:00.000,59243.4,59626.18,57500.0,58059.99,165562.029,2021-04-06 23:59:59.999,9681501016.80336,1949118,78636.425,4599489382.51682,0
2021-04-07 00:00:00.000,58060.0,58720.0,55536.07,56018.18,265271.707,2021-04-07 23:59:59.999,15106714000.51917,2888669,127561.230,7266072196.91067,0
2021-04-08 00:00:00.000,56018.17,58200.0,55759.13,58122.26,161389.858,2021-04-08 23:59:59.999,9238696877.00206,1886407,79929.236,4575915375.84600,0
2021-04-09 00:00:00.000,58122.93,58950.0,57700.0,58176.03,141690.144,2021-04-09 23:59:59.999,8260112160.68546,1631493,68304.747,3982540627.14329,0
2021-04-10 00:00:00.000,58176.04,61800.0,57943.95,59832.43,240907.592,2021-04-10 23:59:59.999,14476191585.21529,2568013,119096.213,7157469285.62444,0
2021-04-11 00:00:00.000,59832.43,60816.88,59304.02,60090.2,148499.824,2021-04-11 23:59:59.999,8896497492.08689,1746745,72619.760,4351151151.09791,0
2021-04-12 00:00:00.000,60093.26,61449.91,59500.0,59911.18,196147.561,2021-04-12 23:59:59.999,11824507197.55324,2141177,95108.161,5734975155.22372,0
2021-04-13 00:00:00.000,59911.19,63850.0,59873.01,63649.71,279389.492,2021-04-13 23:59:59.999,17408986053.32569,2892252,140923.132,8780939219.37818,0
2021-04-14 00:00:00.000,63645.05,64986.11,61404.0,63019.1,323454.88,2021-04-14 23:59:59.999,20512671253.01205,3346550,156510.701,9929585946.74859,0
2021-04-15 00:00:00.000,63018.34,63905.83,62157.89,63232.55,178604.198,2021-04-15 23:59:59.999,11249310339.67892,2024715,87075.284,5485022345.59523,0
2021-04-16 00:00:00.000,63232.56,63600.0,60100.0,61424.67,255765.893,2021-04-16 23:59:59.999,15740427372.09463,2804338,121036.230,7449257284.08417,0
2021-04-17 00:00:00.000,61424.67,62610.0,59620.0,60090.14,194112.299,2021-04-17 23:59:59.999,11862499746.34749,2207548,93148.597,5693534487.52435,0
2021-04-18 00:00:00.000,60090.14,60450.0,50050.0,56140.05,522006.276,2021-04-18 23:59:59.999,29025717493.56943,6123918,252168.822,14018811988.55912,0
2021-04-19 00:00:00.000,56140.05,57532.7,54200.0,55634.39,285041.716,2021-04-19 23:59:59.999,15980367367.83548,3236025,143616.601,8051128791.40327,0
2021-04-20 00:00:00.000,55634.38,57060.0,53330.82,56410.56,324494.085,2021-04-20 23:59:59.999,17936263515.61460,3582497,162242.595,8971427492.43393,0
2021-04-21 00:00:00.000,56411.25,56756.78,53610.0,53800.0,252601.972,2021-04-21 23:59:59.999,13965417339.88797,2845696,123964.306,6854806169.00296,0
2021-04-22 00:00:00.000,53794.72,55470.51,50534.34,51714.61,453489.185,2021-04-22 23:59:59.999,24205456559.06127,4873286,221218.308,11813566887.35889,0
2021-04-23 00:00:00.000,51714.62,52152.0,47546.16,51122.62,554666.026,2021-04-23 23:59:59.999,27531602634.09058,6054609,274558.141,13629077944.53636,0
2021-04-24 00:00:00.000,51122.63,51183.51,48690.0,50092.4,299663.131,2021-04-24 23:59:59.999,14965045326.88724,3282516,149703.941,7477472717.86995,0
2021-04-25 00:00:00.000,50094.27,50577.9,46930.43,49063.94,310306.501,2021-04-25 23:59:59.999,15286993330.16040,3435937,153656.562,7571006217.21005,0
2021-04-26 00:00:00.000,49063.94,54364.89,48763.0,53984.33,390494.148,2021-04-26 23:59:59.999,20594394185.15647,4041188,197841.645,10431552962.91697,0
2021-04-27 00:00:00.000,53984.34,55500.0,53225.14,55006.25,225440.361,2021-04-27 23:59:59.999,12306057432.26168,2477387,112884.676,6162834063.94718,0
2021-04-28 00:00:00.000,55006.25,56574.13,53852.0,54861.77,263170.559,2021-04-28 23:59:59.999,14420430887.67137,2888503,131082.500,7183518215.47213,0
2021-04-29 00:00:00.000,54861.76,55222.02,52350.0,53558.8,257045.19,2021-04-29 23:59:59.999,13822718178.83627,2688481,127031.172,6833291872.42656,0
2021-04-30 00:00:00.000,53558.57,57935.0,53043.62,57684.16,294683.751,2021-04-30 23:59:59.999,16384605220.97516,3019948,149518.525,8315079818.67337,0
2021-05-01 00:00:00.000,57688.29,58488.17,57051.23,57836.34,207854.398,2021-05-01 23:59:59.999,12008585817.99517,2169172,101536.816,5866748058.07978,0
