open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2021-01-01 00:00:00.000,737.18,750.4,714.55,729.77,1952291.25,2021-01-01 23:59:59.999,1435726001.91560,1022268,917268.532,674735299.19568,0
2021-01-02 00:00:00.000,729.7,788.71,715.6,775.02,4176508.581,2021-01-02 23:59:59.999,3166570113.30716,1675287,2045884.505,1551475925.67028,0
2021-01-03 00:00:00.000,775.04,1022.51,769.19,980.24,9610267.802,2021-01-03 23:59:59.999,8696957087.56834,3584354,4657677.769,4214597578.60845,0
2021-01-04 00:00:00.000,980.23,1173.94,890.0,1043.11,12057661.067,2021-01-04 23:59:59.999,12280790632.57096,5214614,5778764.348,5889966213.22539,0
2021-01-05 00:00:00.000,1043.12,1138.92,974.23,1101.29,7526097.093,2021-01-05 23:59:59.999,7963297766.14071,3756458,3629331.553,3840921611.10877,0
2021-01-06 00:00:00.000,1101.29,1218.0,1057.3,1212.64,6952861.553,2021-01-06 23:59:59.999,7952492225.25109,3494566,3321058.126,3800589046.70885,0
2021-01-07 00:00:00.000,1212.98,1297.15,1150.0,1227.12,5807791.01,2021-01-07 23:59:59.999,7101050891.07010,2990880,2772049.386,3390930251.65891,0
2021-01-08 00:00:00.000,1227.5,1279.06,1064.6,1218.39,6994773.234,2021-01-08 23:59:59.999,8338888162.52835,3819568,3312616.534,3949768897.76069,0
2021-01-09 00:00:00.000,1218.55,1314.0,1173.0,1279.96,4157466.015,2021-01-09 23:59:59.999,5122826054.03456,2332783,1987394.900,2450205641.03836,0
2021-01-10 00:00:00.000,1279.96,1354.66,1168.49,1257.96,5913298.389,2021-01-10 23:59:59.999,7633413010.30207,3326148,2781784.245,3593800626.94579,0
2021-01-11 00:00:00.000,1257.95,1264.5,915.2,1086.94,11237262.772,2021-01-11 23:59:59.999,11884458713.94124,6888480,5330729.574,5639590221.46750,0
2021-01-12 00:00:00.000,1086.84,1153.13,1007.0,1050.82,5531356.605,2021-01-12 23:59:59.999,5979396463.61216,3566320,2638374.932,2853269704.49428,0
2021-01-13 00:00:00.000,1050.67,1138.63,987.21,1130.4,4029644.646,2021-01-13 23:59:59.999,4284303782.76047,2781096,1944010.424,2068348623.51240,0
2021-01-14 00:00:00.000,1130.4,1249.32,1087.68,1234.86,4079502.435,2021-01-14 23:59:59.999,4801436186.55306,2522658,1960836.392,2308220044.12361,0
2021-01-15 00:00:00.000,1234.5,1260.0,1070.0,1168.79,5020898.727,2021-01-15 23:59:59.999,5936014554.39960,3358575,2392020.497,2828783904.10233,0
2021-01-16 00:00:00.000,1168.65,1296.79,1152.13,1230.19,3980782.071,2021-01-16 23:59:59.999,4882690374.13278,2865431,1912825.153,2346394635.14904,0
2021-01-17 00:00:00.000,1230.32,1272.28,1165.0,1233.71,3396518.439,2021-01-17 23:59:59.999,4148284417.37915,2848234,1651908.247,2018781238.77250,0
2021-01-18 00:00:00.000,1233.61,1265.96,1183.2,1262.99,2562805.077,2021-01-18 23:59:59.999,3145780782.70752,2072463,1238032.263,1520307506.40987,0
2021-01-19 00:00:00.000,1263.0,1444.05,1255.51,1367.51,6288844.344,2021-01-19 23:59:59.999,8661460016.53140,3890176,3015469.076,4153264139.37802,0
2021-01-20 00:00:00.000,1367.38,1411.38,1236.35,1379.24,5844273.198,2021-01-20 23:59:59.999,7735368865.48017,3605568,2787472.651,3691850377.50564,0
2021-01-21 00:00:00.000,1379.23,1391.0,1083.4,1111.23,6820207.515,2021-01-21 23:59:59.999,8422222242.52244,4232497,3225429.287,3984780487.02147,0
2021-01-22 00:00:00.000,1111.82,1274.52,1041.13,1234.55,5475223.381,2021-01-22 23:59:59.999,6400413550.76259,3498939,2678746.661,3132019760.24392,0
2021-01-23 00:00:00.000,1234.54,1274.0,1197.0,1235.66,2920417.541,2021-01-23 23:59:59.999,3621490157.81458,2103058,1422281.665,1764218917.94195,0
2021-01-24 00:00:00.000,1235.65,1401.88,1221.51,1394.24,3768553.334,2021-01-24 23:59:59.999,4990725961.73751,2620391,1895960.818,2510843703.70461,0
2021-01-25 00:00:00.000,1394.23,1481.46,1293.0,1318.61,5138109.254,2021-01-25 23:59:59.999,7203921848.37190,3373235,2446042.654,3432045420.66001,0
2021-01-26 00:00:00.000,1318.53,1379.5,1244.87,1368.4,4868106.344,2021-01-26 23:59:59.999,6419154907.36397,3330274,2389486.467,3152802892.24343,0
2021-01-27 00:00:00.000,1368.48,1377.9,1206.0,1238.55,5277115.882,2021-01-27 23:59:59.999,6718585856.24908,3583216,2531776.401,3224148736.74322,0
2021-01-28 00:00:00.000,1238.55,1362.94,1217.28,1329.86,3463945.921,2021-01-28 23:59:59.999,4544323851.28896,2615492,1714577.434,2250424392.42802,0
2021-01-29 00:00:00.000,1330.28,1443.0,1285.46,1381.99,5010264.423,2021-01-29 23:59:59.999,6852570488.05573,3646547,2406600.666,3291810474.31575,0
2021-01-30 00:00:00.000,1382.14,1409.35,1328.0,1380.48,2364036.673,2021-01-30 23:59:59.999,3218442098.50122,2016654,1159814.103,1579703446.13367,0
2021-01-31 00:00:00.000,1380.42,1383.7,1281.96,1313.12,2091898.285,2021-01-31 23:59:59.999,2789247028.64788,1745459,980938.920,1307931119.23746,0
2021-02-01 00:00:00.000,1313.09,1379.73,1270.0,1376.48,2282184.993,2021-02-01 23:59:59.999,3023615300.24649,1841919,1133593.179,1502912473.80172,0
2021-02-02 00:00:00.000,1376.74,1551.5,1363.0,1516.26,5098356.241,2021-02-02 23:59:59.999,7431220730.79352,3355992,2499526.773,3644007625.73950,0
2021-02-03 00:00:00.000,1516.2,1672.76,1510.76,1666.0,4407760.724,2021-02-03 23:59:59.999,6966221755.17020,3190764,2171799.519,3434502838.53946,0
2021-02-04 00:00:00.000,1666.1,1703.37,1557.0,1596.0,4966516.757,2021-02-04 23:59:59.999,8136508279.05647,3470922,2348069.915,3848825179.12879,0
2021-02-05 00:00:00.000,1595.93,1767.19,1592.46,1721.16,3518469.104,2021-02-05 23:59:59.999,5947779584.53895,2628410,1716851.526,2902204413.55335,0
2021-02-06 00:00:00.000,1721.03,1748.11,1647.09,1679.34,2991060.685,2021-02-06 23:59:59.999,5059220432.83740,2363495,1409797.953,2385307408.24346,0
2021-02-07 00:00:00.000,1679.38,1695.5,1490.48,1611.99,4063794.078,2021-02-07 23:59:59.999,6470840190.45740,2835190,1915828.659,3050520627.62823,0
2021-02-08 00:00:00.000,1612.0,1782.5,1566.22,1755.61,3884050.435,2021-02-08 23:59:59.999,6554958213.11899,2752510,1876643.362,3167309739.18909,0
2021-02-09 00:00:00.000,1755.6,1830.47,1713.2,1770.79,3388435.791,2021-02-09 23:59:59.999,5963865015.44841,2375549,1627361.442,2865302390.73438,0
2021-02-10 00:00:00.000,1770.99,1848.0,1680.0,1743.31,3442140.65,2021-02-10 23:59:59.999,6073425415.15680,2403599,1636112.194,2888417255.13224,0
2021-02-11 00:00:00.000,1743.3,1827.07,1704.21,1789.32,2256762.199,2021-02-11 23:59:59.999,3999256495.29382,1755149,1084742.684,1922113256.62648,0
2021-02-12 00:00:00.000,1789.32,1872.86,1740.22,1843.08,2650816.264,2021-02-12 23:59:59.999,4780809285.80296,1942543,1295528.595,2337379584.14198,0
2021-02-13 00:00:00.000,1843.08,1878.88,1764.79,1818.02,2381458.551,2021-02-13 23:59:59.999,4331083291.86820,1795873,1132071.471,2059477700.42715,0
2021-02-14 00:00:00.000,1817.86,1857.67,1785.23,1803.59,1773668.237,2021-02-14 23:59:59.999,3236470817.88099,1480018,819483.085,1495445756.79576,0
2021-02-15 00:00:00.000,1804.0,1839.63,1652.0,1781.34,3238695.81,2021-02-15 23:59:59.999,5714101385.26495,2238984,1524726.195,2691076800.47953,0
2021-02-16 00:00:00.000,1781.34,1831.58,1726.01,1784.31,2536777.874,2021-02-16 23:59:59.999,4526508138.96013,1955052,1194945.841,2132951128.29046,0
2021-02-17 00:00:00.000,1784.31,1864.26,1735.66,1849.86,2340915.266,2021-02-17 23:59:59.999,4236223610.15366,1854144,1135793.751,2056039289.37651,0
2021-02-18 00:00:00.000,1849.87,1955.0,1849.37,1941.26,2447343.966,2021-02-18 23:59:59.999,4677799273.31045,1991785,1191392.013,2277217716.61076,0
2021-02-19 00:00:00.000,1941.12,1980.0,1894.0,1958.58,1943898.87,2021-02-19 23:59:59.999,3766473154.64299,1688871,932775.410,1807574899.99218,0
2021-02-20 00:00:00.000,1958.59,2048.0,1792.0,1914.58,3273599.601,2021-02-20 23:59:59.999,6470877708.60090,2451990,1536660.896,3041162056.43990,0
2021-02-21 00:00:00.000,1914.51,1981.04,1885.0,1934.75,2039425.917,2021-02-21 23:59:59.999,3961287537.73876,1712993,995068.871,1933114330.09426,0
2021-02-22 00:00:00.000,1934.59,1938.5,1552.2,1778.3,4972903.814,2021-02-22 23:59:59.999,8838825736.40233,3509281,2326381.120,4138255022.73987,0
2021-02-23 00:00:00.000,1778.22,1784.08,1348.17,1579.75,7089349.585,2021-02-23 23:59:59.999,10942958835.92679,5372037,3459134.535,5344360525.28816,0
2021-02-24 00:00:00.000,1579.75,1714.04,1501.09,1623.98,3593348.017,2021-02-24 23:59:59.999,5867227964.60702,2633258,1785428.893,2915517539.60368,0
2021-02-25 00:00:00.000,1623.94,1672.49,1458.0,1482.09,2955804.261,2021-02-25 23:59:59.999,4711814880.46952,2157420,1461321.977,2332154574.30433,0
2021-02-26 00:00:00.000,1482.13,1563.66,1401.01,1445.28,3880051.012,2021-02-26 23:59:59.999,5737181606.49004,2740047,1954660.213,2891941974.25923,0
2021-02-27 00:00:00.000,1445.36,1530.19,1425.5,1458.65,2530875.338,2021-02-27 23:59:59.999,3756706927.66827,2054630,1242834.507,1844965913.39560,0
2021-02-28 00:00:00.000,1458.64,1469.44,1292.8,1419.77,4109392.696,2021-02-28 23:59:59.999,5629627203.07104,3035122,2029795.168,2780533897.34832,0
2021-03-01 00:00:00.000,1419.96,1573.42,1411.1,1571.2,2727916.51,2021-03-01 23:59:59.999,4093786528.92125,2130657,1385148.650,2078534377.72257,0
2021-03-02 00:00:00.000,1571.2,1604.85,1455.3,1486.28,2884922.074,2021-03-02 23:59:59.999,4419676882.47557,2055288,1408214.415,2159405354.10544,0
2021-03-03 00:00:00.000,1486.24,1664.0,1475.0,1568.63,3055043.878,2021-03-03 23:59:59.999,4859941588.27233,2317178,1529266.667,2433672196.02360,0
2021-03-04 00:00:00.000,1568.63,1626.0,1506.99,1540.69,3087612.251,2021-03-04 23:59:59.999,4819190828.68560,2412427,1515517.719,2366096691.03746,0
2021-03-05 00:00:00.000,1540.7,1551.0,1441.57,1529.88,3051666.755,2021-03-05 23:59:59.999,4547100964.24997,2173938,1507525.227,2246790361.40687,0
